asvLen	totReads	numSamps
ASV.1389	70	17	1
ASV.1391	328	17	1
ASV.1392	295	16	1
ASV.1396	137	16	1
ASV.1397	328	16	1
ASV.1398	328	16	1
ASV.1399	192	16	1
ASV.1400	108	16	2
ASV.1401	59	16	1
ASV.1402	295	16	1
ASV.1403	62	16	1
ASV.1404	223	16	1
ASV.1405	64	16	1
ASV.1406	92	16	1
ASV.1407	173	16	1
ASV.1408	149	16	1
ASV.1409	82	16	2
ASV.1410	168	16	1
ASV.1411	55	16	1
ASV.1413	391	16	1
ASV.1416	299	16	1
ASV.1417	56	16	1
ASV.1418	253	16	1
ASV.1420	157	16	2
ASV.1421	102	16	2
ASV.1422	97	16	1
ASV.1423	74	16	1
ASV.1424	218	16	1
ASV.1426	328	16	1
ASV.1428	295	16	1
ASV.1430	241	16	1
ASV.1431	107	15	2
ASV.1433	328	15	1
ASV.1434	85	15	1
ASV.1435	134	15	2
ASV.1436	85	15	2
ASV.1438	64	15	3
ASV.1439	52	15	1
ASV.1440	171	15	1
ASV.1441	65	15	2
ASV.1443	184	15	1
ASV.1444	82	15	1
ASV.1445	67	15	1
ASV.1446	43	15	1
ASV.1447	74	15	1
ASV.1448	210	15	1
ASV.1449	124	15	1
ASV.1450	279	15	1
ASV.1451	147	15	1
ASV.1452	275	15	1
ASV.1454	105	15	1
ASV.1455	64	15	1
ASV.1457	221	15	1
ASV.1458	133	15	1
ASV.1459	79	15	1
ASV.1460	371	15	1
ASV.1461	157	15	2
ASV.1462	295	15	1
ASV.1463	91	15	1
ASV.1464	63	15	1
ASV.1465	188	15	1
ASV.1466	41	15	1
ASV.1467	254	15	1
ASV.1468	110	15	1
ASV.1469	76	15	1
ASV.1470	36	15	1
ASV.1471	157	15	1
ASV.1472	154	15	1
ASV.1478	68	15	1
ASV.1479	78	14	1
ASV.1480	140	14	1
ASV.1481	287	14	1
ASV.1482	90	14	1
ASV.1483	70	14	1
ASV.1484	56	14	2
ASV.1485	69	14	4
ASV.1486	124	14	1
ASV.1487	40	14	2
ASV.1488	57	14	3
ASV.1489	89	14	2
ASV.1490	328	14	1
ASV.1492	123	14	1
ASV.1493	83	14	1
ASV.1494	112	14	1
ASV.1495	78	14	2
ASV.1496	46	14	2
ASV.1497	312	14	1
ASV.1498	83	14	1
ASV.1499	43	14	1
ASV.1501	85	14	1
ASV.1502	212	14	1
ASV.1503	182	14	1
ASV.1504	159	14	1
ASV.1505	138	14	1
ASV.1509	40	14	1
ASV.1510	93	14	1
ASV.1511	158	14	1
ASV.1512	126	14	1
ASV.1513	109	14	1
ASV.1514	76	14	1
ASV.1515	42	14	2
ASV.1516	100	14	1
ASV.1517	105	14	2
ASV.1518	120	14	1
ASV.1519	124	14	1
ASV.1520	89	14	2
ASV.1522	205	14	1
ASV.1523	260	14	1
ASV.1525	64	14	1
ASV.1526	76	14	2
ASV.1527	43	14	1
ASV.1528	121	14	2
ASV.1529	50	14	1
ASV.1530	231	14	1
ASV.1531	179	14	1
ASV.1532	121	14	1
ASV.1533	213	14	1
ASV.1534	99	14	1
ASV.1535	202	14	1
ASV.1536	113	14	1
ASV.1537	131	14	1
ASV.1539	42	14	1
ASV.1540	54	14	1
ASV.1541	158	14	1
ASV.1544	328	14	1
ASV.1545	44	14	1
ASV.1546	109	14	1
ASV.1547	99	14	1
ASV.1548	322	13	1
ASV.1549	98	13	3
ASV.1550	295	13	1
ASV.1552	64	13	2
ASV.1553	39	13	2
ASV.1554	322	13	1
ASV.1555	328	13	1
ASV.1556	322	13	1
ASV.1558	85	13	1
ASV.1559	145	13	1
ASV.1560	80	13	2
ASV.1561	129	13	3
ASV.1562	192	13	1
ASV.1564	91	13	1
ASV.1565	202	13	1
ASV.1566	41	13	1
ASV.1567	69	13	1
ASV.1568	267	13	1
ASV.1569	76	13	1
ASV.1570	69	13	1
ASV.1571	59	13	1
ASV.1573	137	13	1
ASV.1574	60	13	1
ASV.1575	148	13	1
ASV.1576	46	13	2
ASV.1577	65	13	2
ASV.1578	52	13	1
ASV.1579	64	13	1
ASV.1580	82	13	1
ASV.1581	62	13	1
ASV.1582	64	13	1
ASV.1583	200	13	1
ASV.1584	85	13	2
ASV.1585	169	13	1
ASV.1586	61	13	1
ASV.1587	162	13	1
ASV.1588	98	13	1
ASV.1589	192	13	1
ASV.1590	83	13	1
ASV.1591	207	13	1
ASV.1592	58	13	1
ASV.1594	70	13	1
ASV.1595	198	13	1
ASV.1596	162	13	1
ASV.1597	91	13	1
ASV.1598	112	13	1
ASV.1599	114	13	2
ASV.1600	61	13	1
ASV.1601	110	13	1
ASV.1602	55	13	1
ASV.1603	154	13	1
ASV.1604	184	13	1
ASV.1606	101	13	1
ASV.1607	142	13	1
ASV.1608	91	13	2
ASV.1610	151	13	1
ASV.1611	92	13	1
ASV.1612	84	13	1
ASV.1613	88	13	1
ASV.1614	223	13	1
ASV.1615	65	13	1
ASV.1616	90	13	1
ASV.1617	156	13	1
ASV.1618	90	13	1
ASV.1621	48	13	1
ASV.1623	329	13	1
ASV.1624	133	13	1
ASV.1625	66	13	1
ASV.1626	195	13	1
ASV.1631	129	12	1
ASV.1632	50	12	1
ASV.1634	89	12	2
ASV.1635	39	12	1
ASV.1636	316	12	1
ASV.1637	210	12	1
ASV.1638	202	12	1
ASV.1639	220	12	1
ASV.1640	149	12	1
ASV.1641	190	12	1
ASV.1643	64	12	1
ASV.1644	54	12	1
ASV.1645	56	12	2
ASV.1646	212	12	1
ASV.1647	46	12	1
ASV.1648	91	12	1
ASV.1650	172	12	1
ASV.1651	84	12	1
ASV.1653	59	12	1
ASV.1654	53	12	1
ASV.1655	145	12	1
ASV.1656	118	12	1
ASV.1657	56	12	1
ASV.1658	70	12	1
ASV.1659	46	12	1
ASV.1660	42	12	1
ASV.1661	94	12	1
ASV.1664	213	12	1
ASV.1665	247	12	1
ASV.1666	149	12	1
ASV.1667	197	12	1
ASV.1668	150	12	1
ASV.1669	81	12	1
ASV.1670	74	12	2
ASV.1672	50	12	1
ASV.1673	136	12	1
ASV.1674	40	12	1
ASV.1675	83	12	1
ASV.1676	148	12	1
ASV.1680	220	12	1
ASV.1681	91	12	1
ASV.1682	183	12	1
ASV.1683	162	12	1
ASV.1684	259	12	1
ASV.1685	50	12	1
ASV.1686	54	12	1
ASV.1690	88	12	1
ASV.1691	61	12	1
ASV.1692	64	12	1
ASV.1693	130	12	1
ASV.1697	109	11	1
ASV.1698	72	11	2
ASV.1699	185	11	1
ASV.1700	57	11	3
ASV.1704	202	11	1
ASV.1705	74	11	2
ASV.1706	70	11	1
ASV.1707	43	11	1
ASV.1709	241	11	1
ASV.1710	145	11	1
ASV.1711	54	11	1
ASV.1714	72	11	1
ASV.1716	215	11	1
ASV.1717	54	11	1
ASV.1718	49	11	1
ASV.1719	60	11	1
ASV.1720	76	11	1
ASV.1723	145	11	1
ASV.1724	62	11	1
ASV.1725	104	11	1
ASV.1726	67	11	1
ASV.1727	71	11	1
ASV.1729	127	11	1
ASV.1730	76	11	1
ASV.1731	71	11	1
ASV.1732	105	11	1
ASV.1733	93	11	1
ASV.1734	54	11	1
ASV.1735	182	11	1
ASV.1736	135	11	1
ASV.1737	61	11	1
ASV.1738	67	11	1
ASV.1739	211	11	1
ASV.1740	126	11	1
ASV.1743	121	11	1
ASV.1744	55	11	1
ASV.1745	63	11	1
ASV.1746	73	11	1
ASV.1747	128	11	1
ASV.1748	275	11	1
ASV.1750	157	11	1
ASV.1752	109	11	1
ASV.1753	49	11	1
ASV.1754	113	11	1
ASV.1755	163	11	1
ASV.1756	54	11	2
ASV.1758	72	11	1
ASV.1759	262	11	1
ASV.1760	97	11	1
ASV.1761	139	11	1
ASV.1762	37	11	1
ASV.1763	38	11	1
ASV.1764	186	11	1
ASV.1765	67	11	1
ASV.1766	176	11	1
ASV.1769	82	11	1
ASV.1770	45	11	1
ASV.1771	133	11	1
ASV.1772	128	11	1
ASV.1773	59	11	1
ASV.1774	46	11	1
ASV.1775	44	11	1
ASV.1776	110	11	1
ASV.1777	87	11	1
ASV.1778	191	11	1
ASV.1779	91	11	1
ASV.1780	84	11	1
ASV.1781	225	11	1
ASV.1782	262	11	1
ASV.1785	74	11	1
ASV.1786	328	11	1
ASV.1789	68	11	1
ASV.1790	280	11	1
ASV.1791	47	11	1
ASV.1792	111	11	1
ASV.1793	90	11	1
ASV.1794	81	11	1
ASV.1795	65	11	1
ASV.1796	71	11	1
ASV.1798	77	10	2
ASV.1799	40	10	2
ASV.1801	73	10	1
ASV.1805	51	10	1
ASV.1808	126	10	1
ASV.1809	90	10	1
ASV.1811	268	10	1
ASV.1812	295	10	1
ASV.1813	295	10	1
ASV.1815	81	10	1
ASV.1816	108	10	1
ASV.1818	160	10	1
ASV.1819	144	10	1
ASV.1820	107	10	1
ASV.1821	71	10	1
ASV.1822	55	10	1
ASV.1823	100	10	1
ASV.1824	136	10	1
ASV.1825	49	10	2
ASV.1826	163	10	1
ASV.1827	163	10	1
ASV.1828	50	10	1
ASV.1829	80	10	1
ASV.1830	64	10	1
ASV.1831	233	10	1
ASV.1832	106	10	1
ASV.1833	137	10	1
ASV.1834	172	10	1
ASV.1836	44	10	1
ASV.1838	125	10	1
ASV.1839	126	10	1
ASV.1840	124	10	1
ASV.1842	55	10	2
ASV.1843	48	10	1
ASV.1845	61	10	1
ASV.1846	205	10	1
ASV.1847	75	10	1
ASV.1848	163	10	2
ASV.1849	258	10	1
ASV.1850	45	10	1
ASV.1852	166	10	1
ASV.1853	120	10	1
ASV.1854	64	10	1
ASV.1855	46	10	1
ASV.1856	109	10	1
ASV.1858	89	10	1
ASV.1860	130	10	1
ASV.1861	72	10	1
ASV.1864	139	10	1
ASV.1865	264	10	1
ASV.1867	137	10	1
ASV.1868	237	10	1
ASV.1869	112	10	1
ASV.1871	225	10	1
ASV.1872	364	10	1
ASV.1873	97	10	2
ASV.1874	249	10	1
ASV.1875	60	10	1
ASV.1876	175	10	1
ASV.1877	69	10	1
ASV.1879	42	10	1
ASV.1880	111	10	1
ASV.1883	105	10	2
ASV.1884	43	10	1
ASV.1886	89	10	1
ASV.1887	149	10	1
ASV.1889	73	10	1
ASV.1890	97	10	1
ASV.1891	59	10	1
ASV.1892	119	10	1
ASV.1893	161	10	1
ASV.1896	94	10	1
ASV.1897	256	10	1
ASV.1898	68	10	1
ASV.1899	131	10	1
ASV.1900	99	10	1
ASV.1901	70	10	1
ASV.1902	106	10	1
ASV.1904	53	10	1
ASV.1906	79	10	1
ASV.1907	50	10	1
ASV.1908	173	10	1
ASV.1909	111	10	1
ASV.1910	112	10	1
ASV.1911	91	10	1
ASV.1912	45	10	1
ASV.1914	42	10	1
ASV.1916	89	10	1
ASV.1917	192	10	1
ASV.1920	328	10	1
ASV.1922	319	10	1
ASV.1923	140	10	1
ASV.1924	79	10	1
ASV.1925	60	10	1
ASV.1928	123	9	1
ASV.1931	36	9	1
ASV.1933	51	9	1
ASV.1934	127	9	1
ASV.1936	57	9	1
ASV.1937	194	9	1
ASV.1938	40	9	1
ASV.1940	138	9	1
ASV.1941	192	9	1
ASV.1942	79	9	1
ASV.1943	74	9	1
ASV.1945	103	9	1
ASV.1946	122	9	2
ASV.1947	55	9	1
ASV.1948	40	9	1
ASV.1949	259	9	1
ASV.1950	139	9	1
ASV.1951	63	9	1
ASV.1952	280	9	3
ASV.1953	295	9	1
ASV.1954	154	9	1
ASV.1956	54	9	1
ASV.1957	134	9	1
ASV.1959	53	9	1
ASV.1960	71	9	1
ASV.1961	175	9	1
ASV.1963	41	9	2
ASV.1964	53	9	1
ASV.1965	79	9	1
ASV.1966	77	9	1
ASV.1967	108	9	1
ASV.1968	151	9	1
ASV.1969	146	9	1
ASV.1970	172	9	1
ASV.1971	50	9	1
ASV.1972	45	9	1
ASV.1974	132	9	1
ASV.1975	63	9	1
ASV.1976	39	9	1
ASV.1981	385	9	1
ASV.1982	73	9	1
ASV.1983	63	9	1
ASV.1984	175	9	1
ASV.1986	305	9	1
ASV.1987	117	9	1
ASV.1988	104	9	1
ASV.1989	242	9	1
ASV.1990	328	9	1
ASV.1991	107	9	1
ASV.1993	50	9	1
ASV.1994	50	9	1
ASV.1997	76	9	1
ASV.1998	167	9	1
ASV.2000	74	9	1
ASV.2002	46	9	3
ASV.2003	61	9	1
ASV.2005	45	9	1
ASV.2006	42	9	1
ASV.2007	85	9	1
ASV.2008	200	9	1
ASV.2009	61	9	1
ASV.2010	186	9	2
ASV.2012	62	9	1
ASV.2013	220	9	1
ASV.2015	73	9	1
ASV.2016	82	9	1
ASV.2017	205	9	1
ASV.2018	41	9	1
ASV.2019	135	9	1
ASV.2020	124	9	1
ASV.2021	61	9	1
ASV.2022	166	9	1
ASV.2023	133	9	1
ASV.2024	167	9	1
ASV.2025	119	9	1
ASV.2026	40	9	1
ASV.2027	46	9	1
ASV.2028	108	9	1
ASV.2029	241	9	1
ASV.2031	241	9	1
ASV.2032	43	9	1
ASV.2033	89	9	1
ASV.2034	73	9	1
ASV.2035	47	9	1
ASV.2036	154	9	1
ASV.2037	172	9	1
ASV.2038	141	9	1
ASV.2039	42	9	1
ASV.2040	40	9	1
ASV.2041	37	9	1
ASV.2042	188	9	1
ASV.2043	68	9	1
ASV.2044	216	9	1
ASV.2046	147	9	1
ASV.2047	68	9	1
ASV.2048	103	9	1
ASV.2049	126	9	1
ASV.2050	136	9	1
ASV.2051	74	9	1
ASV.2052	238	9	1
ASV.2053	117	9	1
ASV.2054	67	9	1
ASV.2056	51	9	1
ASV.2057	84	9	1
ASV.2058	60	9	1
ASV.2059	46	9	1
ASV.2061	47	9	1
ASV.2062	44	9	1
ASV.2066	142	9	1
ASV.2067	66	9	1
ASV.2070	59	8	1
ASV.2074	118	8	1
ASV.2075	141	8	1
ASV.2077	81	8	1
ASV.2078	68	8	1
ASV.2080	69	8	1
ASV.2081	280	8	1
ASV.2082	74	8	1
ASV.2083	66	8	1
ASV.2085	190	8	1
ASV.2086	77	8	2
ASV.2088	214	8	1
ASV.2090	203	8	1
ASV.2091	72	8	1
ASV.2092	47	8	1
ASV.2093	87	8	1
ASV.2095	127	8	1
ASV.2096	81	8	2
ASV.2098	64	8	1
ASV.2099	93	8	1
ASV.2100	104	8	1
ASV.2101	100	8	1
ASV.2103	80	8	1
ASV.2104	100	8	1
ASV.2105	113	8	1
ASV.2106	102	8	1
ASV.2107	147	8	1
ASV.2108	116	8	1
ASV.2109	86	8	1
ASV.2112	52	8	1
ASV.2113	43	8	1
ASV.2115	174	8	1
ASV.2116	165	8	1
ASV.2117	63	8	1
ASV.2119	85	8	1
ASV.2120	144	8	1
ASV.2121	105	8	1
ASV.2122	65	8	1
ASV.2123	171	8	1
ASV.2125	80	8	1
ASV.2126	157	8	1
ASV.2127	116	8	1
ASV.2128	84	8	1
ASV.2130	76	8	1
ASV.2131	66	8	1
ASV.2132	74	8	2
ASV.2134	87	8	1
ASV.2135	77	8	1
ASV.2136	53	8	1
ASV.2137	106	8	1
ASV.2139	75	8	1
ASV.2140	47	8	1
ASV.2141	45	8	1
ASV.2142	109	8	1
ASV.2143	68	8	1
ASV.2144	86	8	1
ASV.2145	99	8	1
ASV.2146	143	8	1
ASV.2147	68	8	1
ASV.2149	119	8	1
ASV.2150	63	8	1
ASV.2151	101	8	1
ASV.2152	58	8	1
ASV.2153	111	8	1
ASV.2154	49	8	1
ASV.2155	72	8	1
ASV.2156	167	8	1
ASV.2157	184	8	1
ASV.2158	73	8	1
ASV.2159	112	8	1
ASV.2160	39	8	1
ASV.2161	62	8	2
ASV.2162	108	8	1
ASV.2163	88	8	1
ASV.2165	103	8	1
ASV.2166	118	8	1
ASV.2167	53	8	1
ASV.2168	43	8	1
ASV.2169	121	8	1
ASV.2171	87	8	1
ASV.2172	162	8	1
ASV.2173	71	8	1
ASV.2174	69	8	1
ASV.2175	133	8	1
ASV.2176	64	8	1
ASV.2177	174	8	1
ASV.2179	98	8	1
ASV.2180	82	8	1
ASV.2181	155	8	1
ASV.2182	237	8	1
ASV.2184	54	8	1
ASV.2185	80	8	2
ASV.2186	182	8	1
ASV.2187	153	8	1
ASV.2188	117	8	1
ASV.2189	53	8	1
ASV.2190	116	8	1
ASV.2191	71	8	1
ASV.2193	150	8	1
ASV.2194	202	8	1
ASV.2195	104	8	1
ASV.2196	112	8	1
ASV.2197	387	8	1
ASV.2198	80	8	1
ASV.2199	91	8	1
ASV.2200	77	8	1
ASV.2201	72	8	1
ASV.2202	42	8	1
ASV.2203	244	8	1
ASV.2204	69	8	1
ASV.2205	160	8	1
ASV.2206	53	8	1
ASV.2207	71	8	1
ASV.2209	64	8	1
ASV.2210	59	8	2
ASV.2211	107	8	1
ASV.2212	166	8	1
ASV.2213	138	8	1
ASV.2214	109	8	1
ASV.2215	91	8	1
ASV.2216	74	8	1
ASV.2217	171	8	1
ASV.2218	73	8	1
ASV.2220	41	8	1
ASV.2221	150	8	1
ASV.2222	148	8	1
ASV.2223	113	8	1
ASV.2224	190	8	1
ASV.2225	197	8	1
ASV.2226	147	8	1
ASV.2227	216	8	1
ASV.2228	185	8	1
ASV.2229	49	8	1
ASV.2230	75	8	1
ASV.2231	158	8	1
ASV.2232	136	8	1
ASV.2233	207	8	1
ASV.2234	77	8	1
ASV.2235	152	8	1
ASV.2236	41	8	1
ASV.2237	65	8	1
ASV.2242	69	8	1
ASV.2243	169	8	1
ASV.2247	333	8	1
ASV.2248	295	8	1
ASV.2249	166	8	1
ASV.2253	54	8	1
ASV.2255	64	8	1
ASV.2256	160	8	1
ASV.2257	97	8	1
ASV.2258	38	8	1
ASV.2259	103	8	1
ASV.2260	114	8	1
ASV.2262	61	7	1
ASV.2263	51	7	1
ASV.2264	97	7	1
ASV.2265	175	7	1
ASV.2266	89	7	1
ASV.2268	46	7	1
ASV.2269	67	7	1
ASV.2270	125	7	1
ASV.2272	83	7	1
ASV.2273	82	7	1
ASV.2274	57	7	1
ASV.2275	52	7	1
ASV.2277	57	7	1
ASV.2278	57	7	1
ASV.2279	42	7	1
ASV.2280	46	7	1
ASV.2282	295	7	1
ASV.2283	55	7	1
ASV.2284	135	7	1
ASV.2286	69	7	1
ASV.2287	145	7	1
ASV.2288	142	7	1
ASV.2289	191	7	1
ASV.2290	77	7	1
ASV.2291	43	7	1
ASV.2292	173	7	1
ASV.2293	149	7	1
ASV.2294	97	7	1
ASV.2295	75	7	1
ASV.2296	85	7	1
ASV.2298	73	7	1
ASV.2299	90	7	1
ASV.2300	73	7	1
ASV.2301	77	7	1
ASV.2302	303	7	1
ASV.2303	53	7	1
ASV.2304	160	7	1
ASV.2305	73	7	1
ASV.2307	85	7	1
ASV.2308	77	7	1
ASV.2309	64	7	1
ASV.2310	52	7	1
ASV.2312	84	7	1
ASV.2313	40	7	1
ASV.2314	44	7	1
ASV.2317	115	7	1
ASV.2318	49	7	1
ASV.2319	87	7	1
ASV.2320	78	7	1
ASV.2325	61	7	1
ASV.2326	85	7	1
ASV.2327	47	7	1
ASV.2328	75	7	1
ASV.2329	53	7	1
ASV.2330	48	7	1
ASV.2332	81	7	1
ASV.2335	72	7	1
ASV.2336	54	7	1
ASV.2337	52	7	1
ASV.2338	39	7	1
ASV.2339	83	7	1
ASV.2340	228	7	1
ASV.2341	99	7	1
ASV.2342	64	7	1
ASV.2343	119	7	1
ASV.2344	60	7	1
ASV.2345	135	7	1
ASV.2346	151	7	1
ASV.2347	170	7	1
ASV.2348	72	7	1
ASV.2349	212	7	1
ASV.2350	65	7	1
ASV.2351	106	7	1
ASV.2352	109	7	1
ASV.2353	112	7	1
ASV.2354	111	7	1
ASV.2355	37	7	1
ASV.2357	148	7	1
ASV.2358	76	7	1
ASV.2361	50	7	1
ASV.2362	90	7	1
ASV.2363	39	7	1
ASV.2364	67	7	1
ASV.2367	47	7	1
ASV.2368	66	7	1
ASV.2369	112	7	1
ASV.2370	175	7	1
ASV.2371	44	7	1
ASV.2373	130	7	1
ASV.2375	159	7	1
ASV.2377	160	7	1
ASV.2378	132	7	2
ASV.2379	117	7	1
ASV.2380	163	7	1
ASV.2382	175	7	2
ASV.2385	43	7	1
ASV.2386	86	7	1
ASV.2388	158	7	1
ASV.2390	97	7	1
ASV.2391	174	7	1
ASV.2392	95	7	1
ASV.2393	111	7	1
ASV.2394	43	7	1
ASV.2395	174	7	1
ASV.2396	136	7	1
ASV.2397	144	7	1
ASV.2398	95	7	1
ASV.2399	76	7	1
ASV.2400	163	7	1
ASV.2401	42	7	1
ASV.2402	242	7	1
ASV.2403	183	7	1
ASV.2404	63	7	1
ASV.2406	80	7	1
ASV.2407	119	7	1
ASV.2408	61	7	1
ASV.2411	132	7	1
ASV.2413	120	7	1
ASV.2414	58	7	1
ASV.2417	179	7	1
ASV.2420	48	7	1
ASV.2422	90	7	1
ASV.2423	177	7	1
ASV.2424	153	7	1
ASV.2425	100	7	1
ASV.2426	117	7	1
ASV.2428	72	7	1
ASV.2429	44	7	1
ASV.2430	36	7	1
ASV.2432	50	7	1
ASV.2433	94	7	1
ASV.2434	210	7	1
ASV.2435	90	7	1
ASV.2436	201	7	1
ASV.2437	126	7	1
ASV.2438	57	7	1
ASV.2440	103	7	1
ASV.2442	74	7	1
ASV.2443	85	7	1
ASV.2444	86	7	1
ASV.2446	43	7	1
ASV.2447	86	7	1
ASV.2448	69	7	1
ASV.2450	48	7	1
ASV.2451	40	7	1
ASV.2452	69	7	1
ASV.2453	40	7	1
ASV.2454	42	7	1
ASV.2456	41	7	1
ASV.2458	72	7	1
ASV.2461	40	7	1
ASV.2462	107	7	1
ASV.2463	76	7	1
ASV.2464	87	7	1
ASV.2468	295	7	1
ASV.2469	328	7	1
ASV.2471	152	7	1
ASV.2472	128	7	1
ASV.2474	46	7	1
ASV.2475	52	7	1
ASV.2476	167	7	1
ASV.2477	77	7	1
ASV.2478	127	7	1
ASV.2479	166	7	1
ASV.2480	215	7	1
ASV.2481	174	7	1
ASV.2482	68	7	1
ASV.2483	97	6	1
ASV.2486	115	6	1
ASV.2487	53	6	2
ASV.2490	138	6	1
ASV.2492	328	6	1
ASV.2493	95	6	1
ASV.2495	48	6	1
ASV.2496	61	6	1
ASV.2497	86	6	1
ASV.2498	80	6	2
ASV.2499	127	6	1
ASV.2500	166	6	1
ASV.2501	106	6	1
ASV.2502	61	6	1
ASV.2503	61	6	1
ASV.2505	151	6	1
ASV.2506	167	6	1
ASV.2507	149	6	1
ASV.2508	190	6	1
ASV.2509	115	6	1
ASV.2510	87	6	1
ASV.2512	109	6	1
ASV.2513	154	6	1
ASV.2515	59	6	1
ASV.2516	143	6	1
ASV.2517	109	6	1
ASV.2518	70	6	1
ASV.2523	76	6	1
ASV.2524	124	6	1
ASV.2525	101	6	1
ASV.2526	124	6	1
ASV.2527	55	6	1
ASV.2528	98	6	1
ASV.2530	56	6	1
ASV.2531	98	6	1
ASV.2533	49	6	1
ASV.2534	87	6	1
ASV.2535	117	6	1
ASV.2536	64	6	1
ASV.2537	100	6	1
ASV.2538	44	6	1
ASV.2539	157	6	1
ASV.2540	89	6	1
ASV.2541	85	6	2
ASV.2542	55	6	2
ASV.2544	95	6	1
ASV.2546	114	6	1
ASV.2547	58	6	1
ASV.2548	154	6	1
ASV.2549	132	6	1
ASV.2550	68	6	1
ASV.2551	55	6	1
ASV.2552	40	6	1
ASV.2553	100	6	1
ASV.2554	38	6	1
ASV.2555	197	6	1
ASV.2556	63	6	1
ASV.2557	46	6	1
ASV.2558	145	6	1
ASV.2559	55	6	1
ASV.2560	71	6	1
ASV.2561	41	6	1
ASV.2562	111	6	1
ASV.2563	76	6	1
ASV.2565	259	6	1
ASV.2567	64	6	1
ASV.2568	81	6	1
ASV.2569	95	6	1
ASV.2570	73	6	1
ASV.2572	62	6	1
ASV.2574	84	6	1
ASV.2575	112	6	1
ASV.2577	70	6	1
ASV.2578	46	6	1
ASV.2579	132	6	1
ASV.2581	67	6	1
ASV.2582	74	6	1
ASV.2583	164	6	1
ASV.2586	171	6	1
ASV.2587	46	6	1
ASV.2588	127	6	1
ASV.2589	112	6	1
ASV.2590	205	6	1
ASV.2591	96	6	1
ASV.2593	134	6	1
ASV.2594	92	6	1
ASV.2596	97	6	1
ASV.2597	147	6	1
ASV.2599	120	6	1
ASV.2600	62	6	1
ASV.2601	197	6	1
ASV.2602	150	6	1
ASV.2603	73	6	1
ASV.2604	97	6	1
ASV.2605	73	6	1
ASV.2606	88	6	1
ASV.2612	112	6	1
ASV.2613	76	6	1
ASV.2619	52	6	1
ASV.2622	102	6	1
ASV.2623	183	6	1
ASV.2624	73	6	1
ASV.2625	48	6	1
ASV.2626	110	6	2
ASV.2629	145	6	1
ASV.2630	93	6	1
ASV.2631	166	6	1
ASV.2632	50	6	1
ASV.2633	137	6	1
ASV.2634	192	6	1
ASV.2635	86	6	1
ASV.2636	55	6	1
ASV.2638	127	6	1
ASV.2639	63	6	1
ASV.2641	59	6	1
ASV.2642	145	6	1
ASV.2644	159	6	1
ASV.2645	57	6	1
ASV.2647	127	6	1
ASV.2648	67	6	1
ASV.2649	213	6	1
ASV.2650	173	6	1
ASV.2651	109	6	1
ASV.2653	79	6	1
ASV.2654	142	6	1
ASV.2655	105	6	1
ASV.2656	46	6	1
ASV.2657	54	6	1
ASV.2658	79	6	1
ASV.2659	167	6	1
ASV.2660	90	6	1
ASV.2663	295	6	1
ASV.2664	171	6	1
ASV.2665	121	6	1
ASV.2666	67	6	1
ASV.2667	97	6	1
ASV.2668	130	6	1
ASV.2669	57	6	1
ASV.2670	145	6	1
ASV.2671	168	6	1
ASV.2672	88	6	1
ASV.2673	188	6	1
ASV.2674	87	6	1
ASV.2676	330	6	1
ASV.2677	62	6	1
ASV.2678	67	6	1
ASV.2679	136	6	1
ASV.2680	166	6	1
ASV.2681	42	6	1
ASV.2683	143	6	1
ASV.2685	44	6	1
ASV.2686	82	6	1
ASV.2687	61	6	1
ASV.2689	169	6	1
ASV.2690	216	6	1
ASV.2691	45	6	1
ASV.2694	121	6	1
ASV.2695	59	6	1
ASV.2698	104	6	1
ASV.2701	132	6	1
ASV.2702	325	6	1
ASV.2703	54	6	1
ASV.2704	133	6	1
ASV.2705	87	6	1
ASV.2706	77	6	1
ASV.2710	45	6	1
ASV.2711	53	6	1
ASV.2713	60	6	1
ASV.2716	77	6	1
ASV.2718	52	6	1
ASV.2720	46	6	1
ASV.2721	61	6	1
ASV.2722	52	6	1
ASV.2723	55	6	1
ASV.2724	64	6	1
ASV.2725	88	6	1
ASV.2727	91	6	1
ASV.2728	243	6	1
ASV.2729	108	6	1
ASV.2730	193	6	1
ASV.2731	100	6	1
ASV.2732	171	6	1
ASV.2733	44	6	1
ASV.2734	257	6	1
ASV.2737	115	5	1
ASV.2738	53	5	1
ASV.2739	328	5	1
ASV.2745	71	5	1
ASV.2746	71	5	1
ASV.2747	72	5	1
ASV.2749	44	5	1
ASV.2750	190	5	1
ASV.2751	81	5	1
ASV.2753	107	5	1
ASV.2754	44	5	1
ASV.2756	328	5	1
ASV.2757	56	5	1
ASV.2758	126	5	1
ASV.2759	154	5	1
ASV.2761	135	5	1
ASV.2762	70	5	1
ASV.2763	108	5	1
ASV.2764	126	5	1
ASV.2765	39	5	1
ASV.2767	41	5	1
ASV.2768	102	5	2
ASV.2769	59	5	1
ASV.2770	81	5	1
ASV.2771	84	5	1
ASV.2773	69	5	1
ASV.2774	81	5	1
ASV.2776	65	5	1
ASV.2777	243	5	1
ASV.2778	92	5	1
ASV.2779	98	5	1
ASV.2780	75	5	1
ASV.2781	85	5	1
ASV.2782	50	5	1
ASV.2783	86	5	1
ASV.2785	44	5	1
ASV.2786	227	5	1
ASV.2787	48	5	1
ASV.2788	58	5	1
ASV.2789	50	5	1
ASV.2791	62	5	1
