asvLen	totReads	numSamps
ASV.1277	43	2	1
ASV.1278	181	2	1
ASV.1279	82	2	1
ASV.1280	75	2	1
ASV.1281	40	2	1
ASV.1282	88	2	1
ASV.1283	59	2	1
ASV.1284	44	2	1
ASV.1285	82	2	1
ASV.1286	125	2	1
ASV.1287	93	2	1
ASV.1288	90	2	1
ASV.1289	67	2	1
ASV.1290	102	2	1
ASV.1291	127	2	1
ASV.1292	70	2	1
ASV.1293	150	2	1
ASV.1294	67	2	1
ASV.1295	169	2	1
ASV.1296	56	2	1
ASV.1297	90	2	1
ASV.1299	123	2	1
ASV.1300	78	2	1
ASV.1301	45	2	1
ASV.1302	98	2	1
ASV.1303	115	2	1
ASV.1304	103	2	1
ASV.1305	128	2	1
ASV.1306	105	2	1
ASV.1307	51	2	1
ASV.1308	92	2	1
ASV.1309	82	2	1
ASV.1310	84	2	1
ASV.1311	55	2	1
ASV.1312	94	2	1
ASV.1313	100	2	1
ASV.1314	39	2	1
ASV.1315	67	2	1
ASV.1316	122	2	1
ASV.1317	79	2	1
ASV.1318	157	2	1
ASV.1319	100	2	1
ASV.1320	97	2	1
ASV.1321	144	2	1
ASV.1322	93	2	1
ASV.1323	141	2	1
ASV.1324	146	2	1
ASV.1325	79	2	1
ASV.1326	109	2	1
ASV.1327	92	2	1
ASV.1328	74	2	1
ASV.1329	72	2	1
ASV.1330	58	2	1
ASV.1331	315	2	1
ASV.1332	98	2	1
ASV.1333	94	2	1
ASV.1334	134	2	1
ASV.1335	62	2	1
ASV.1336	175	2	1
ASV.1337	112	2	1
ASV.1338	127	2	1
ASV.1339	208	2	1
ASV.1340	64	2	1
ASV.1341	124	2	1
ASV.1342	124	2	1
ASV.1343	109	2	1
ASV.1344	123	2	1
ASV.1345	131	2	1
ASV.1346	84	2	1
ASV.1347	85	2	1
ASV.1348	100	2	1
ASV.1349	93	2	1
ASV.1350	56	2	1
ASV.1351	74	2	1
ASV.1352	67	2	1
ASV.1353	73	2	1
ASV.1354	93	2	1
ASV.1355	99	2	1
ASV.1356	64	2	1
ASV.1357	76	2	1
ASV.1358	92	2	1
ASV.1359	127	2	1
ASV.1360	145	2	1
ASV.1361	51	2	1
ASV.1362	167	2	1
ASV.1363	48	2	1
ASV.1364	118	2	1
ASV.1365	180	2	1
ASV.1366	74	2	1
