SAMPLEID,depth,lat,lon,time,StudyID,CMAP_sla_tblAltimetry_REP_Signal,CMAP_sla_nrt_tblAltimetry_NRT_Signal,CMAP_chl_tblCHL_REP,CMAP_AOD_tblModis_AOD_REP,CMAP_PAR_tblModis_PAR,CMAP_sss_tblSSS_NRT,CMAP_sst_tblSST_AVHRR_OI_NRT,CMAP_wind_speed_tblWind_NRT_hourly,CMAP_wind_stress_tblWind_NRT_hourly,CMAP_wind_stress_curl_tblWind_NRT_hourly,CMAP_DIN_tblDarwin_Nutrient,CMAP_PO4_tblDarwin_Nutrient,CMAP_FeT_tblDarwin_Nutrient,CMAP_O2_tblDarwin_Nutrient,CMAP_SiO2_tblDarwin_Nutrient,CMAP_phytoplankton_diversity_shannon_index_tblDarwin_Ecosystem,CMAP_phytoplankton_tblDarwin_Ecosystem,CMAP_zooplankton_tblDarwin_Ecosystem,CMAP_CHL_tblDarwin_Ecosystem,CMAP_primary_production_tblDarwin_Ecosystem,CMAP_diatom_tblDarwin_Phytoplankton,CMAP_coccolithophore_tblDarwin_Phytoplankton,CMAP_mixotrophic_dinoflagellate_tblDarwin_Phytoplankton,CMAP_picoeukaryote_tblDarwin_Phytoplankton,CMAP_picoprokaryote_tblDarwin_Phytoplankton,CMAP_DIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NH4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PO4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_SiO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_FeT_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOP_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POSi_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_ALK_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_O2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_CDOM_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_Fe_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_mls_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mls_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_dt_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_median_argo_climmld_dt_median_argo_clim_tblArgo_MLD_Climatology,CMAP_sst_tblGlobalDrifterProgram,CMAP_M_an_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_an_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_C_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_i_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_i_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_an_clim_tblWOA_2018_1deg_Climatology,CMAP_C_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_s_an_clim_tblWOA_2018_1deg_Climatology,CMAP_s_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_t_an_clim_tblWOA_2018_1deg_Climatology,CMAP_t_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_A_an_clim_tblWOA_2018_1deg_Climatology,CMAP_A_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_O_an_clim_tblWOA_2018_1deg_Climatology,CMAP_O_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_i_an_clim_tblWOA_2018_1deg_Climatology,CMAP_i_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_n_an_clim_tblWOA_2018_1deg_Climatology,CMAP_n_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_p_an_clim_tblWOA_2018_1deg_Climatology,CMAP_p_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_si_an_clim_tblWOA_2018_1deg_Climatology,CMAP_si_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_AOU_WOA_clim_tblWOA_Climatology,CMAP_o2sat_WOA_clim_tblWOA_Climatology,CMAP_conductivity_WOA_clim_tblWOA_Climatology
SRR6834182,75,-0.00236666,92.00228333,2017-03-12T12:00:00,TianjUni_2017,0.0046583333333333,NA,0.090845925,0.132,49.6373273198868,34.0086250305333,29.17749324425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1742.499725,1.185647475,0.7468298625,14.7071615,0.1617959675,0.76450581,0.0007317901999999,5.8043648,0.832119855,0.04836970675,5.7052569e-05,0.3606374175,0.0549177487499999,0.0384678375,4.2198588e-06,0.1647664,1973.0742,203.407345,0.0004054581825,14.241782426825,1.262444108725,0.0001478378108005,157.58761978175,23.73344755175,0.0025406015920425,1.0948162078875,0.40568511933075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1291948125,40.5714285714286,39.597473,45.22222,5.42328375416667,5.46731216190476,34.8888629375,34.8129181428571,26.4128942916667,26.7376896666667,23.1450976666667,22.9652032857143,5.44689210833333,5.40583923333333,34.8629170833333,34.8688008888889,26.6100385,26.1329965555556,29.4855808333333,34.4159174283333,84.6174413333333,83.1496433333333,23.0489246666667,23.2027573333333,8.2315795,NA,0.482879714166667,0.356026693333333,11.03517475,9.59613105555556,26.1675548553467,23.3277955055237,35.0123338699341,8.37601025899251,0.495000908772151,10.8048868179321,3.38141826788584,0.955481400092443,79.4228935241699,5.4570232629776
SRR6834183,3,-0.00236666,92.00228333,2017-03-12T12:00:00,TianjUni_2017,0.0046583333333333,NA,0.090845925,0.132,49.6373273198868,34.0086250305333,29.17749324425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1683.24805,3.1827557,0.9390589,13.0793265,0.000301265725,0.00185095315,0.0008203293649999,2.3664437,0.402262135,0.0197203642499999,2.962672e-05,0.0431223917499999,0.0075538406249999,9.08468615e-05,5.99941255e-07,0.0024175631249999,1946.972625,197.57432,4.4536335e-05,6.0997835397725,0.750154899699143,1.49882684062e-05,212.465169089321,14.580193996425,0.0212456688417999,1.80445343256,0.178635120391893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1291948125,40.5714285714286,39.597473,45.22222,5.6914229875,5.72340173571429,34.22317775,34.3952505,29.67107940625,29.7829615,21.285560875,21.3573587857143,5.6789004875,5.68885161666667,34.207425375,34.2188368333333,29.59338125,29.6916535,-2.9574686875,-2.53458568333333,101.53547125,101.322578333333,21.296568125,21.2863756666667,0.27809782625,NA,0.23226690375,0.23422377,8.17483695,7.17522,29.2105638980865,21.2938055992126,34.1347970962524,0.29427813179791,0.235417390242219,8.14394545555115,4.5381126999855,-0.0690123857930302,101.77569103241,5.64320951700211
SRR6834184,200,0,84,2017-03-20T12:00:00,TianjUni_2017,0.0241083333333333,NA,0.09022356775,0.169000005,55.5497247685031,34.4553553263167,29.0841599128333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0651451875,42.125,35.3554685,38.152083,4.18308954375,4.197180025,35.1287429375,35.1192275,13.5549580625,13.6726402,27.26039975,27.22326425,4.168492525,4.184198325,35.1236805,35.128331,13.42782975,13.5109355,185.315615,179.15622,27.7204015,30.080797,27.287531,27.26113075,25.014095,NA,1.766793775,NA,26.61575025,26.322422,13.2729225158691,27.3353309631348,35.0968446731567,25.6482357978821,1.82015922665596,27.2804102897644,1.59378379583359,4.2162024974823,28.4000244140625,4.17882466316223
SRR6834185,75,0,84,2017-03-20T12:00:00,TianjUni_2017,0.0241083333333333,NA,0.09022356775,0.169000005,55.5497247685031,34.4553553263167,29.0841599128333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1768.754175,0.4964784525,0.6763751625,15.19455375,0.231193485,1.09688655,0.000706475845,6.92509675,0.970483395,0.05770914,6.547926225e-05,0.5094497275,0.0752814135,0.05792248775,5.64374545e-06,0.2600858875,1989.86725,203.116295,0.000544174475,16.1945672565,1.37975500689667,0.0002354050213599,136.070997450111,26.2673929002556,0.0023221633552255,0.987799988851889,0.374028835031667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0651451875,42.125,35.3554685,38.152083,5.34863414583333,5.50160285833333,35.1782102083333,35.1908410555556,25.7719546458333,26.8061795333333,23.7133483125,23.2627385,5.34608795,5.34664659166667,35.1791059166667,35.1806236666667,25.39,26.0196949166667,55.0624839166667,44.6586993333333,73.7752175833333,78.0294266666667,23.7435865833333,23.69850375,12.392926625,NA,1.02647910166667,NA,12.370575625,12.326443,25.8703122138977,23.7468922932943,35.0965258280436,13.0004665056864,0.985036090016365,12.6711701552073,3.81701860825221,1.30202997724215,72.9366874694824,5.27624634901683
SRR6834186,200,-3.99283333,96.32616666,2017-03-09T12:00:00,TianjUni_2017,-0.0116583333333333,NA,0.095477446,0.148,45.1358461703706,34.2870594660583,28.66499325575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7283480625,35,39.2857,NA,4.0966444125,4.0870876,35.0707159375,35.07765,12.58143771875,12.3716535,27.3858030625,27.411715,4.08987955,4.09281353333333,35.01962175,35.045724,12.7531705,12.581823,184.94307,183.29375,27.6529025,28.016613,27.34548125,27.3678516666667,26.2066755,NA,1.860593875,1.8634148,26.930645,25.497507,12.7936949729919,27.3475933074951,35.0005779266357,26.8253135681152,1.9066886305809,27.3038449287415,1.64072799682617,4.24347019195557,27.6282396316528,4.07514834403992
SRR6834187,75,-3.99283333,96.32616666,2017-03-09T12:00:00,TianjUni_2017,-0.0116583333333333,NA,0.095477446,0.148,45.1358461703706,34.2870594660583,28.66499325575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1716.3956,1.1819527,0.798966535,13.368519,0.053669012,0.273369855,0.0006602357125,5.970725075,0.8625579325,0.0497560415,5.8633417e-05,0.2811587125,0.04525699425,0.01302253175,3.440867725e-06,0.10318639,1953.89895,216.5755,0.000327265595,16.105832576725,1.33776244521,0.000276518134342,137.58265304575,25.06121873855,0.0017320487822874,0.9344179332255,0.359414152801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7283480625,35,39.2857,NA,5.46779574583333,5.64771433333333,34.9591337291667,35.0956356666667,26.7530694791667,27.9144401666667,23.1253034583333,22.7652333333333,5.46368625833333,5.48619532222222,34.86326775,34.9933327777778,26.77766125,26.7356512222222,52.1011725,-1.6324664,76.9592675833333,100.8284,23.0281889166667,23.1333096666667,4.15237595,NA,0.354131346666667,0.31219512,4.89865184166667,3.84224663333333,26.5047650337219,23.5551632245382,35.0070899327596,4.19936045010885,0.359085254371166,5.11697455247243,3.81452671686808,1.79008696236027,64.3758357365926,5.43610636393229
SRR6834188,3,-3.99283333,96.32616666,2017-03-09T12:00:00,TianjUni_2017,-0.0116583333333333,NA,0.095477446,0.148,45.1358461703706,34.2870594660583,28.66499325575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1683.2469,3.014386425,0.93571465,12.9419905,0.00031964191,0.0017802266,0.00080000545,2.5844156,0.441568085,0.02153679675,3.26135145e-05,0.04711875425,0.008381874625,1.7270523125e-05,6.702801e-07,0.002237008375,1946.4721,198.890975,4.7668217e-05,6.84635581288964,0.794479216848072,1.49882514506e-05,209.412108830036,15.2060382366,0.0207947326957107,1.80375057884571,0.196738748145964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7283480625,35,39.2857,NA,5.630503928125,5.6090434,34.0657095625,34.453293,29.20448975,28.29111075,21.2740501875,21.793933,5.6168690125,5.62347673333333,34.047225125,34.0798018333333,29.223673875,29.190067,2.4643387375,2.7950531,98.74411375,98.571637,21.294933125,21.3104681666667,0.42031834625,NA,0.1594160255,0.1707317075,2.9690047125,2.9268293,28.8543102741241,21.2724969387054,34.010910987854,0.430170752108097,0.165588937699795,3.15082708001137,4.42226058244705,0.0587426554411649,98.6638011932373,5.61427187919617
SRR13612812,27,30.36,-116.36,2017-10-07T12:00:00,Turk_2021,0.0745833333333333,NA,0.4847513025,0.058000002,42.7096131610711,NA,20.5624934369167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1812.4755,0.41290191,0.1379174375,2.2335056,0.119519955,0.492216785,0.00011592019,19.86039025,2.809962575,0.1655032575,0.0001863350125,0.681988945,0.0985718714999999,0.05109777625,6.872988925e-06,0.3857282575,2002.2105,244.29347,0.0006190146175,0.0271029154925013,0.3174061477185,7.30504549816e-05,247.005681355833,10.4210076332167,0.0043590100152303,1.34077707926383,0.138033884267017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.980256,28.0833332,24.965002,23.029167,4.59470360357143,4.73841196,33.6172252142857,33.6751662142857,19.2063095714286,21.1616215,23.8143718571429,23.5075195,4.644452125,4.638450625,33.60005575,33.58990575,19.6681025,20.17362225,-7.71773085,-11.731346375,103.2647525,104.88127125,23.71065825,23.7068535,0.075216736,0.050609755,0.3253264175,0.315750605,2.010097375,2.01302025,18.3971724510193,24.3197226524353,33.5280752182007,0.0784574272111058,0.334526799619198,2.05688834190369,5.41351318359375,-0.0597184486687183,101.041656494141,4.35686874389648
SRR13612813,10,30.36,-116.36,2017-10-07T12:00:00,Turk_2021,0.0745833333333333,NA,0.4847513025,0.058000002,42.7096131610711,NA,20.5624934369167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1793.73295,0.46160842375,0.075082874,1.0593176125,0.033779511,0.0530179555,4.94095523749e-05,22.8061375,3.240972725,0.1900511375,0.0002159203787499,0.48048557875,0.069834514875,0.02708904975,4.890468225e-06,0.2679487,1994.6734125,238.419535,0.00054749640375,0.0003155637236379,0.317920694748667,0.0002383753971016,238.859475877556,9.95084412892778,0.0007543631201973,0.692211733923556,0.0397600917559499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.980256,28.0833332,24.965002,23.029167,4.76038674285714,4.84500508571429,33.6846386190476,33.738027,20.7558852857143,22.0253350714286,23.4037817619048,23.2464240714286,4.76322945,4.79622485,33.639519,33.6507585,20.57597,21.6445738333333,-6.2784165,-6.33421545,102.660730833333,102.715836,23.3788913333333,23.3041453333333,0.0256460853333333,0.0530081308333333,0.29715908,0.278070376666667,2.06811563333333,1.83522868333333,19.3325850168864,23.9665190378825,33.5689493815104,0.027149752403299,0.307917286952337,2.13932639360428,5.30014737447103,-0.0441369330510497,100.776727040609,4.56120872497559
SRR13612814,3,30.36,-116.36,2017-10-07T12:00:00,Turk_2021,0.0745833333333333,NA,0.4847513025,0.058000002,42.7096131610711,NA,20.5624934369167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1793.4825,0.460802145,0.0748281889999999,1.05058415,0.032908546,0.049839072,4.887510425e-05,22.80783775,3.241599375,0.1900653075,0.00021598247,0.4411072725,0.06417487725,0.02442495425,4.4997505e-06,0.239712185,1994.53635,238.265835,0.000546806025,0.0002366627319464,0.318840030919409,0.0002989007913461,238.865706010409,9.83792968229409,0.000792673296845,0.734563934532136,0.0398543424565727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.980256,28.0833332,24.965002,23.029167,4.76403120714286,4.85809385,33.6767371785714,33.7290655833333,20.8631446428571,22.119342875,23.3605332142857,23.190112875,4.7719579,4.809519925,33.63974725,33.65764625,20.6346775,21.76889875,-5.904334025,-6.53179535,102.42439775,102.7992975,23.3230025,23.24428125,0.03107709175,0.0598780499999999,0.303307235,0.2858903625,2.09299265,2.045934975,19.4251227378845,23.8712873458862,33.5749025344849,0.0320761017501354,0.317118890583515,2.21962508559227,5.29119217395782,-0.0349825159355532,100.586399078369,4.58786487579346
SRR13612912,32,30.36,-116.36,2017-05-06T12:00:00,Turk_2021,0.008025,NA,0.9810828175,0.09900001,50.0350783749019,NA,16.959160184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884.61745,0.1325058375,0.1734934425,6.855808125,0.465420095,4.5028379,0.000497290675,13.0361285,1.78680005,0.10863440125,0.0001169116065,1.076201375,0.14818543,0.23178301,1.0445324e-05,0.399195245,2046.6401,234.9211325,0.0008693927,2.46061519781833,0.504290183385333,2.53246632079e-05,248.745574951333,11.8131731351167,0.0075538853804283,1.779427051545,0.302497521043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3581880714286,NA,30.880865,27,4.14087170357143,NA,33.4849191428571,NA,14.5679670892857,15.29278775,24.8607368214286,NA,4.19529815,4.0851886,33.37721925,33.374855,15.663875,14.12095275,2.599899125,12.8943328,99.145855,95.2977875,24.71732775,25.05943075,0.199912995,0.004878049,0.466780715,0.5422994,4.294271275,2.18275015,15.2318677902222,24.9441142082214,33.5102739334106,0.234654754400253,0.487893544137478,4.45701956748962,5.52545464038849,0.270932979881763,95.8735332489014,4.2353755235672
SRR13612913,25,30.36,-116.36,2017-05-06T12:00:00,Turk_2021,0.008025,NA,0.9810828175,0.09900001,50.0350783749019,NA,16.959160184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1841.5386,0.12661856,0.12158007,3.55342065,0.22617673,1.709524525,0.00036853511,20.83535325,2.856929725,0.1736279525,0.0001883246749999,0.98780421,0.136005495,0.2109739525,9.609581375e-06,0.3485555275,2024.1286,251.3919725,0.0008888692999999,1.75860457950178,0.457030134068778,2.82537023142e-05,252.634811401556,10.91921562617,0.0097495995254944,2.16488305727778,0.327814133631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3581880714286,NA,30.880865,27,4.19623256428571,NA,33.4885510714286,NA,15.3790609642857,16.4217446666667,24.7093961190476,NA,4.23696856666667,4.14065333333333,33.3939105,33.4060426666667,16.1488168333333,14.843531,-2.84064196666667,5.44544615,101.262648333333,98.0735641666667,24.5926093333333,24.8938713333333,0.0545435833333333,0.004878049,0.44471733,0.48543503,4.0222519,2.2099681,15.6596800486247,24.8401279449463,33.5136178334554,0.0697394410769144,0.46262364089489,4.15185038248698,5.59694496790568,0.149494430671135,97.8452555338542,4.26051680246989
SRR13612914,10,30.36,-116.36,2017-05-06T12:00:00,Turk_2021,0.008025,NA,0.9810828175,0.09900001,50.0350783749019,NA,16.959160184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819.8335875,0.10456980125,0.0841271802499999,1.843985225,0.1032072215,0.41706227875,0.00029727286125,25.19429175,3.45569855,0.2099524325,0.00022854444,0.7224911625,0.0994561301249999,0.1538045225,7.0759636749e-06,0.23934282375,2013.93375,255.4645975,0.00092370272375,0.414770639604833,0.359230044815389,7.04341636163e-05,259.171198526944,9.20978832244833,0.0241949925095611,3.78223833772944,0.409329820838222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3581880714286,NA,30.880865,27,4.26117453333333,NA,33.503187,NA,16.4223482738095,17.3205588,24.5118187380952,NA,4.2668208,4.17356621666667,33.4143365,33.423489,16.6620618333333,15.4586963333333,-7.72903791666667,-7.20485598333333,103.394057666667,102.880244,24.4739411666667,24.7495963333333,0.0590233953566666,0.004878049,0.424661796666667,0.442143868333333,3.6470957,2.08416806666667,16.231281598409,24.6574157079061,33.5165831247965,0.0708484983382125,0.438215812047323,3.71508618195852,5.67272098859151,-0.0104318489320576,100.38364537557,4.30669697125753
SRR13612915,2,30.36,-116.36,2017-05-06T12:00:00,Turk_2021,0.008025,NA,0.9810828175,0.09900001,50.0350783749019,NA,16.959160184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819.11515,0.1011404175,0.083472769,1.7959436,0.0994607605,0.3807698975,0.0002949330675,25.27440975,3.466920075,0.210620085,0.00022931272,0.63958005,0.08805634275,0.13635162,6.27811705e-06,0.2053465375,2013.55785,255.24485,0.0009246805725,0.262211766682279,0.348157073322263,0.0001248201028111,258.936057643,8.99961336035474,0.0248680038769726,3.97174906730684,0.368224674933895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3581880714286,NA,30.880865,27,4.28576606071429,NA,33.5132012142857,NA,16.60411575,17.322788,24.4317908571429,NA,4.265560725,4.188072925,33.42119925,33.4325,16.7566475,15.61845025,-7.37226615,-9.778919575,103.047381,103.8920885,24.45561,24.68959225,0.246298735,0.004878049,0.42364136,0.4363806775,3.5603757,2.1409215,16.3069677352905,24.5987343788147,33.5133781433105,0.26390739902854,0.439379341900349,3.70519649982452,5.66750156879425,-0.054516183110536,101.041883468628,4.3237920999527
SRR13612821,27,33.56,-119.84,2017-10-10T12:00:00,Turk_2021,0.0944916666666666,NA,0.58106466,0.09900001,39.6325355473195,NA,17.63999350225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1848.6012,0.2611196375,0.124450599,3.0630415,0.2331027875,1.1395018375,0.00016440939,23.42024075,3.2100967,0.1951686775,0.000207095495,0.8218549175,0.1131239035,0.1095393625,7.61400325e-06,0.4156949925,2037.015475,245.2064975,0.0008200842575,1.53285428881742,0.43387683232625,2.2640595489e-05,255.955843607583,11.0868310133583,0.00937831537643,1.66227144002917,0.20632253463075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9553731666667,21.4444446666667,21.51188,19.857143,4.19040541,4.07943923333333,33.4302380666667,33.475718,15.6502600333333,16.1443715227273,24.7075836333333,25.0118498333333,4.177102825,4.091097475,33.382547,33.441939,15.5862675,15.19437775,-2.105672725,4.42023605625,100.934935,98.15879775,24.70285275,24.971162,1.018875305,2.201434975,0.4097697575,0.5116703725,2.967582625,3.8677442,15.6792953014374,24.7144064903259,33.4073085784912,1.18423175811768,0.42855341732502,3.17479741573334,5.66240477561951,-0.0070004732115194,100.271190643311,4.15734970569611
SRR13612822,10,33.56,-119.84,2017-10-10T12:00:00,Turk_2021,0.0944916666666666,NA,0.58106466,0.09900001,39.6325355473195,NA,17.63999350225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1825.2662,0.186383945,0.0659735917499999,1.476145325,0.1132689,0.19204298375,7.515551125e-05,27.4935255,3.7771864,0.22911272125,0.0002450493337499,0.61483016375,0.08473859375,0.07647026275,5.768889325e-06,0.30641482125,2026.086325,245.4572625,0.0007411559674999,0.0922123316704639,0.327164124697396,0.0002467059659162,249.082416534458,10.1790879170138,0.0091301884009864,1.60577527309469,0.145371153873079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9553731666667,21.4444446666667,21.51188,19.857143,4.38207330222222,4.25178504444444,33.4869102666667,33.4939805555556,17.3903119555556,17.7380507424242,24.2278220666667,24.5584414444444,4.31520106666667,4.26226051666667,33.4157756666667,33.477045,16.8552533333333,16.857559,-7.92811133333333,-10.02589645,103.577047333333,104.173936666667,24.330672,24.522284,0.0754620365,0.318415278333333,0.303795046666667,0.321488633333333,2.07210888333333,2.17618358333333,17.0256150563558,24.3315687179565,33.4482866923014,0.0862286108701179,0.314229160547256,2.1733234723409,5.69153237342834,-0.174000692864259,103.17130279541,4.30407150586446
SRR13612823,3,33.56,-119.84,2017-10-10T12:00:00,Turk_2021,0.0944916666666666,NA,0.58106466,0.09900001,39.6325355473195,NA,17.63999350225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1824.779375,0.1835514025,0.0652468147499999,1.455821625,0.1112902475,0.1833169775,7.43606989999e-05,27.50778425,3.779786025,0.22923154,0.000245255385,0.567266045,0.0782047575,0.0702270915,5.3286132749e-06,0.2753525725,2025.764925,245.3413425,0.00073953835,0.0485333678391753,0.324277568076357,0.0002868151585582,245.912375313911,10.1921608107421,0.0065761520361018,1.38533976461189,0.110601200456089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9553731666667,21.4444446666667,21.51188,19.857143,4.41871230333333,4.29236856666667,33.4986098666667,33.4975903333333,17.7033113333333,17.9374554545455,24.115415,24.4352226666667,4.341816075,4.300000575,33.421531,33.481958,17.10472725,17.26166625,-8,-10.95454,103.716969,104.5539075,24.2381805,24.40540325,0.0244721845,0.14895363,0.2947437,0.2986882075,2.016912525,2.024376075,17.2281475067139,24.2481818199158,33.4526500701904,0.0215746670146472,0.30433750897646,2.1296911239624,5.68909740447998,-0.186870496720076,103.406908035278,4.32688689231873
