asvLen	totReads	numSamps
ASV.576	139	4	1
ASV.577	64	4	1
ASV.579	71	4	1
ASV.580	51	4	1
ASV.581	67	4	1
ASV.582	121	4	1
ASV.583	149	4	1
ASV.584	81	4	1
ASV.585	183	4	1
ASV.586	98	4	1
ASV.587	85	4	1
ASV.588	82	4	1
ASV.589	76	4	1
ASV.590	139	4	1
ASV.591	120	4	1
ASV.592	53	4	1
ASV.593	120	4	1
ASV.594	47	4	1
ASV.595	89	4	1
ASV.596	147	4	1
ASV.597	61	4	1
ASV.598	39	4	1
ASV.599	59	4	2
ASV.600	68	4	1
ASV.601	108	4	1
ASV.602	42	4	1
ASV.603	41	4	1
ASV.605	86	4	1
ASV.606	92	4	1
ASV.607	149	4	1
ASV.608	47	4	1
ASV.609	63	4	1
ASV.610	98	4	1
ASV.611	53	4	1
ASV.612	46	4	1
ASV.613	119	4	1
ASV.614	128	4	1
ASV.615	81	4	1
ASV.616	145	4	1
ASV.618	56	4	1
ASV.619	105	4	1
ASV.620	65	4	1
ASV.621	75	4	1
ASV.622	106	4	1
ASV.623	70	4	1
ASV.624	118	4	1
ASV.625	111	4	1
ASV.626	114	4	1
ASV.627	126	4	1
ASV.628	52	4	1
ASV.629	188	4	1
ASV.630	65	4	1
ASV.631	49	4	1
ASV.632	100	4	1
ASV.633	133	4	1
ASV.634	106	4	1
ASV.635	165	4	1
ASV.636	102	4	1
ASV.637	50	4	1
ASV.638	130	4	1
ASV.639	93	4	1
ASV.640	58	4	1
ASV.641	112	4	1
ASV.642	64	4	1
ASV.643	147	4	1
ASV.644	181	4	1
ASV.646	168	4	1
ASV.647	75	4	1
ASV.648	73	3	1
ASV.649	69	3	1
ASV.650	35	3	1
ASV.651	129	3	1
ASV.652	56	3	1
ASV.653	75	3	1
ASV.654	100	3	1
ASV.656	54	3	1
ASV.657	99	3	1
ASV.658	71	3	1
ASV.659	68	3	1
ASV.660	170	3	1
ASV.661	43	3	1
ASV.662	58	3	1
ASV.663	164	3	1
ASV.664	51	3	1
ASV.665	169	3	1
ASV.666	75	3	1
ASV.667	67	3	1
ASV.668	103	3	1
ASV.669	84	3	1
ASV.670	118	3	1
ASV.671	123	3	1
ASV.672	79	3	1
ASV.673	186	3	1
ASV.674	103	3	1
ASV.675	130	3	1
ASV.676	75	3	1
ASV.677	63	3	1
ASV.678	49	3	1
ASV.679	82	3	1
ASV.680	133	3	1
ASV.682	57	3	1
ASV.683	61	3	1
ASV.684	40	3	1
ASV.685	68	3	1
ASV.686	227	3	1
ASV.687	77	3	1
ASV.688	58	3	1
ASV.689	51	3	1
ASV.690	78	3	1
ASV.691	63	3	1
ASV.692	69	3	1
ASV.693	64	3	1
ASV.695	149	3	1
ASV.696	49	3	1
ASV.697	166	3	1
ASV.698	58	3	1
ASV.699	55	3	1
ASV.700	63	3	1
ASV.701	70	3	1
ASV.702	62	3	1
ASV.703	73	3	1
ASV.704	82	3	1
ASV.705	111	3	1
ASV.706	98	3	1
ASV.708	177	3	1
ASV.709	258	3	1
ASV.710	37	3	1
ASV.711	100	3	1
ASV.712	156	3	1
ASV.713	83	3	1
ASV.714	99	3	1
ASV.715	178	3	1
ASV.716	86	3	1
ASV.717	91	3	1
ASV.718	76	3	1
ASV.719	100	3	1
ASV.720	93	3	1
ASV.721	142	3	1
ASV.722	173	3	1
ASV.723	154	3	1
ASV.724	97	3	1
ASV.725	113	3	1
ASV.726	116	3	1
ASV.727	110	3	1
ASV.728	42	3	1
ASV.729	94	3	1
ASV.730	97	3	1
ASV.731	39	3	1
ASV.732	99	3	1
ASV.733	73	3	1
ASV.734	55	3	1
ASV.735	152	3	1
ASV.736	69	3	1
ASV.739	39	3	1
ASV.740	53	3	1
ASV.741	58	3	1
ASV.742	72	3	1
ASV.743	115	3	1
ASV.744	42	3	1
ASV.745	116	3	1
ASV.746	157	3	1
ASV.747	144	3	1
ASV.748	140	3	1
ASV.749	143	3	1
ASV.750	109	3	1
ASV.751	135	3	1
ASV.752	105	3	1
ASV.753	120	3	1
ASV.754	84	3	1
ASV.755	70	3	1
ASV.756	133	3	1
ASV.757	104	3	1
ASV.759	151	3	1
ASV.760	49	3	1
ASV.761	111	3	1
ASV.762	51	3	1
ASV.763	108	3	1
ASV.764	91	3	1
ASV.766	52	3	1
ASV.767	111	3	1
ASV.768	55	3	1
ASV.769	84	3	1
ASV.770	144	3	1
ASV.771	114	3	1
ASV.773	163	3	1
ASV.774	55	3	1
ASV.775	66	3	1
ASV.776	79	3	1
ASV.777	104	3	1
ASV.778	80	3	1
ASV.779	43	3	1
ASV.780	59	3	1
ASV.781	98	3	1
ASV.782	41	3	1
ASV.783	45	3	1
ASV.784	89	3	1
ASV.785	164	3	1
ASV.786	104	3	1
ASV.787	340	3	1
ASV.788	42	3	1
ASV.789	145	3	1
ASV.790	44	3	1
ASV.791	56	3	1
ASV.792	102	3	1
ASV.794	113	3	1
ASV.795	72	3	1
ASV.796	116	3	1
ASV.797	118	3	1
ASV.798	95	3	1
ASV.799	52	3	1
ASV.800	73	3	1
ASV.801	86	3	1
ASV.802	52	3	1
ASV.805	91	3	1
ASV.806	155	3	1
ASV.807	64	3	1
ASV.808	86	3	1
ASV.809	178	3	1
ASV.810	93	3	1
ASV.811	62	3	1
ASV.812	141	3	1
ASV.813	114	3	1
ASV.814	43	3	1
ASV.815	143	3	1
ASV.816	77	3	1
ASV.817	46	3	1
ASV.818	110	3	1
ASV.819	109	3	1
ASV.820	57	3	1
ASV.821	42	3	1
ASV.822	89	3	1
ASV.823	53	3	1
ASV.824	181	3	1
ASV.825	61	3	1
ASV.826	62	3	1
ASV.827	189	3	1
ASV.828	92	3	1
ASV.829	89	3	1
ASV.830	171	3	1
ASV.831	83	3	1
ASV.832	138	3	1
ASV.833	114	3	1
ASV.834	80	3	1
ASV.835	106	3	1
ASV.836	82	3	1
ASV.837	118	3	1
ASV.839	83	3	1
ASV.840	96	3	1
ASV.841	70	3	1
ASV.842	88	3	1
ASV.843	87	3	1
ASV.844	190	3	1
ASV.845	61	3	1
ASV.846	69	3	1
ASV.848	88	3	1
ASV.849	132	3	1
ASV.850	43	3	1
ASV.851	50	3	1
ASV.852	80	3	1
ASV.853	138	3	1
ASV.855	115	3	1
ASV.856	73	3	1
ASV.857	179	3	1
ASV.858	124	3	1
ASV.859	59	3	1
ASV.860	90	2	1
ASV.861	49	2	1
ASV.862	46	2	1
ASV.863	54	2	1
ASV.864	104	2	1
ASV.865	77	2	1
ASV.866	176	2	1
ASV.867	150	2	1
ASV.868	67	2	1
ASV.869	130	2	1
ASV.870	180	2	1
ASV.871	70	2	1
ASV.872	63	2	1
ASV.873	102	2	1
ASV.874	84	2	1
ASV.875	52	2	1
ASV.876	130	2	1
ASV.877	54	2	1
ASV.879	119	2	1
ASV.880	62	2	1
ASV.881	123	2	1
ASV.882	115	2	1
ASV.883	83	2	1
ASV.884	102	2	1
ASV.885	63	2	1
ASV.886	66	2	1
ASV.887	61	2	1
ASV.888	108	2	1
ASV.889	52	2	1
ASV.890	96	2	1
ASV.891	237	2	1
ASV.892	64	2	1
ASV.893	174	2	1
ASV.894	80	2	1
ASV.895	67	2	1
ASV.896	146	2	1
ASV.897	67	2	1
ASV.898	121	2	1
ASV.899	144	2	1
ASV.900	53	2	1
ASV.901	49	2	1
ASV.902	48	2	1
ASV.903	192	2	1
ASV.904	118	2	1
ASV.905	62	2	1
ASV.906	71	2	1
ASV.907	101	2	1
ASV.908	112	2	1
ASV.909	136	2	1
ASV.910	109	2	1
ASV.911	159	2	1
ASV.912	163	2	1
ASV.913	186	2	1
ASV.914	76	2	1
ASV.915	115	2	1
ASV.916	93	2	1
ASV.917	91	2	1
ASV.918	129	2	1
ASV.919	117	2	1
ASV.920	160	2	1
ASV.921	51	2	1
ASV.922	80	2	1
ASV.923	129	2	1
ASV.924	114	2	1
ASV.925	63	2	1
ASV.926	85	2	1
ASV.927	63	2	1
ASV.928	100	2	1
ASV.929	96	2	1
ASV.930	115	2	1
ASV.931	84	2	1
ASV.932	67	2	1
ASV.933	39	2	1
ASV.934	141	2	1
ASV.935	85	2	1
ASV.936	100	2	1
ASV.937	51	2	1
ASV.938	154	2	1
ASV.939	50	2	1
ASV.940	47	2	1
ASV.941	83	2	1
ASV.942	133	2	1
ASV.943	65	2	1
ASV.944	84	2	1
ASV.945	96	2	1
ASV.946	114	2	1
ASV.947	55	2	1
ASV.948	135	2	1
ASV.949	60	2	1
ASV.950	85	2	1
ASV.951	99	2	1
ASV.952	120	2	1
ASV.953	85	2	1
ASV.954	94	2	1
ASV.955	149	2	1
ASV.956	58	2	1
ASV.957	61	2	1
ASV.958	70	2	1
ASV.959	66	2	1
ASV.960	130	2	1
ASV.961	45	2	1
ASV.962	187	2	1
ASV.963	136	2	1
ASV.964	91	2	1
ASV.965	113	2	1
ASV.966	86	2	1
ASV.967	95	2	1
ASV.968	58	2	1
ASV.969	80	2	1
ASV.970	79	2	1
ASV.971	103	2	1
ASV.972	108	2	1
ASV.973	61	2	1
ASV.974	153	2	1
ASV.975	80	2	1
ASV.976	96	2	1
ASV.977	80	2	1
ASV.978	52	2	1
ASV.979	105	2	1
ASV.980	100	2	1
ASV.981	70	2	1
ASV.982	73	2	1
ASV.983	131	2	1
ASV.984	72	2	1
ASV.985	193	2	1
ASV.986	71	2	1
ASV.987	115	2	1
ASV.988	88	2	1
ASV.989	79	2	1
ASV.990	71	2	1
ASV.991	119	2	1
ASV.992	190	2	1
ASV.993	162	2	1
ASV.994	59	2	1
ASV.995	61	2	1
ASV.996	172	2	1
ASV.997	86	2	1
ASV.998	131	2	1
ASV.999	81	2	1
ASV.1000	88	2	1
ASV.1001	85	2	1
ASV.1002	114	2	1
ASV.1003	88	2	1
ASV.1004	44	2	1
ASV.1005	116	2	1
ASV.1006	88	2	1
ASV.1007	84	2	1
ASV.1008	77	2	1
ASV.1009	95	2	1
ASV.1010	88	2	1
ASV.1011	59	2	1
ASV.1012	160	2	1
ASV.1013	61	2	1
ASV.1014	53	2	1
ASV.1015	90	2	1
ASV.1016	108	2	1
ASV.1017	109	2	1
ASV.1018	144	2	1
ASV.1019	112	2	1
ASV.1020	118	2	1
ASV.1021	62	2	1
ASV.1022	96	2	1
ASV.1023	66	2	1
ASV.1024	51	2	1
ASV.1025	142	2	1
ASV.1026	81	2	1
ASV.1027	136	2	1
ASV.1028	84	2	1
ASV.1029	172	2	1
ASV.1030	56	2	1
ASV.1031	118	2	1
ASV.1032	49	2	1
ASV.1033	52	2	1
ASV.1034	118	2	1
ASV.1035	118	2	1
ASV.1036	193	2	1
ASV.1037	84	2	1
ASV.1038	74	2	1
ASV.1039	52	2	1
ASV.1040	78	2	1
ASV.1041	188	2	1
ASV.1042	49	2	1
ASV.1043	44	2	1
ASV.1044	82	2	1
ASV.1045	147	2	1
ASV.1046	142	2	1
ASV.1047	72	2	1
ASV.1048	109	2	1
ASV.1049	177	2	1
ASV.1050	142	2	1
ASV.1051	146	2	1
ASV.1052	74	2	1
ASV.1053	55	2	1
ASV.1054	106	2	1
ASV.1055	146	2	1
ASV.1056	163	2	1
ASV.1057	86	2	1
ASV.1058	93	2	1
ASV.1059	102	2	1
ASV.1060	188	2	1
ASV.1061	172	2	1
ASV.1062	87	1	1
ASV.1063	139	1	1
